0,00000000
0,02587425
0,03015667
0,03427408
0,03582288
0,03596251
0,04042520
0,04144527
0,04311607
0,04484277
0,04542231
0,04764536
0,04977968
0,04981606
0,05241391
0,05097887
0,05488442
0,05491172
0,05631201
0,05680647
0,05942078
0,06012884
0,05935536
0,06036423
0,06308730
0,06289154
0,06467645
0,06495906
0,06747816
0,06504831
0,06788455
0,06883489
0,06731065
0,07236576
0,06883035
0,06900725
0,07121079
0,07201899
0,07277598
0,07065704
0,07407329
0,07402389
0,07632239
0,07246180
0,07575094
0,07720453
0,07723980
0,07841015
0,07939913
0,07878980
0,08068987
0,07883800
0,07792796
0,08115381
0,08030733
0,08156332
0,08344719
0,08229531
0,08430231
0,08277999
0,08321118
0,08364685
0,08609869
0,08391029
0,08171398
0,08379139
0,08205423
0,08538864
0,08611474
0,08540305
0,08561158
0,08653947
0,08596109
0,08650066
0,08585710
0,09033954
0,08610154
0,08839533
0,08722456
0,08926515
0,08601606
0,08904209
0,08973555
0,08851985
0,08993326
0,09003755
0,09044009
0,09003313
0,09085961
0,08680071
0,09050051
0,08710680
0,09374249
0,09126054
0,09263278
0,09139443
0,09420152
0,09289168
0,09206000
0,09186859
0,09325973
0,09243470
0,09307580
0,09389438
0,09230993
0,09701002
0,09312819
0,09432451
0,09323540
0,09712434
0,09491319
0,09158185
0,09522577
0,09459459
0,09687870
0,09349411
0,09491787
0,09703772
0,09373629
0,09200125
0,09572426
0,09760174
0,09508044
0,09261715
0,09572741
0,09501791
0,09497173
0,09733075
0,09682479
0,09643464
0,09565542
0,09588885
0,10044694
0,09769396
0,09917547
0,09637186
0,09775224
0,09797442
0,09786009
0,09734798
0,09556895
0,09646595
0,09495533
0,09523945
0,09735891
0,09809971
0,09852174
0,09924610
0,09786198
0,10174986
0,09485298
0,09749215
0,10008187
0,09782718
0,10016393
0,09599973
0,09766576
0,09881559
0,09836683
0,09948807
0,09959088
0,09579040
0,10059631
0,09550312
0,09894867
0,09587802
0,09719122
0,09942079
0,09817873
0,09867304
0,09925651
0,09917928
0,09895225
0,09952107
0,10049248
0,10215852
0,09857563
0,09962841
0,09708122
0,09943904
0,09524140
0,09946401
0,10025352
0,09965606
0,09917057
0,10078168
0,10029238
0,09791655
0,09754982
0,09699831
0,10113355
0,09744328
0,10050275
0,10202988
0,09726728
0,10057850
0,10061324
0,10019828
0,09718179
0,10213001
0,10085606














































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































